user_id,plan_type,billing_cycle,signup_date,is_churner
5461,Family,Annual,2024-09-25,False
5462,Premium,Annual,2024-07-16,False
5463,Basic,Monthly,2024-04-08,False
5464,Family,Annual,2024-02-01,False
5465,Premium,Monthly,2024-11-26,True
5466,Basic,Monthly,2024-08-01,False
5467,Premium,Monthly,2024-12-16,True
5468,Family,Annual,2024-04-07,False
5469,Premium,Annual,2024-07-16,False
5470,Basic,Annual,2024-11-03,False
5471,Premium,Annual,2024-10-03,False
5472,Basic,Monthly,2024-07-29,False
5473,Basic,Monthly,2024-07-01,False
5474,Basic,Annual,2024-12-12,True
5475,Premium,Monthly,2024-10-31,False
5476,Premium,Annual,2024-11-21,False
5477,Premium,Monthly,2024-05-12,False
5478,Premium,Monthly,2024-10-04,False
5479,Premium,Monthly,2024-11-03,False
5480,Premium,Monthly,2024-09-11,False
5481,Basic,Annual,2024-08-29,False
5482,Basic,Monthly,2024-01-20,False
5483,Basic,Monthly,2024-01-20,False
5484,Basic,Monthly,2024-08-06,False
5485,Family,Annual,2024-10-19,True
5486,Basic,Monthly,2024-10-02,True
5487,Family,Annual,2024-05-17,False
5488,Premium,Annual,2024-02-15,False
5489,Premium,Annual,2024-09-07,False
5490,Basic,Annual,2024-08-02,False
5491,Premium,Annual,2024-11-03,False
5492,Basic,Annual,2024-04-16,False
5493,Basic,Monthly,2024-02-15,False
5494,Premium,Monthly,2024-08-26,True
5495,Premium,Monthly,2024-08-28,False
5496,Premium,Annual,2024-03-19,False
5497,Family,Annual,2024-02-10,False
5498,Basic,Monthly,2024-06-07,False
5499,Premium,Monthly,2024-11-29,False
5500,Family,Annual,2024-01-03,False
5501,Premium,Monthly,2024-11-29,False
5502,Family,Annual,2024-06-18,False
5503,Family,Annual,2024-05-30,False
5504,Basic,Monthly,2024-03-01,False
5505,Family,Annual,2024-08-09,False
5506,Basic,Annual,2024-12-03,False
5507,Family,Annual,2024-06-12,False
5508,Family,Annual,2024-10-09,False
5509,Family,Annual,2024-08-18,False
5510,Premium,Monthly,2024-11-29,False
5511,Family,Annual,2024-05-04,False
5512,Premium,Monthly,2024-03-28,False
5513,Basic,Annual,2024-12-07,False
5514,Premium,Monthly,2024-03-12,False
5515,Premium,Monthly,2024-06-08,False
5516,Family,Annual,2024-03-11,False
5517,Basic,Monthly,2024-02-17,False
5518,Basic,Annual,2024-10-16,False
5519,Family,Annual,2024-04-23,False
5520,Family,Annual,2024-05-25,False
5521,Premium,Annual,2024-02-08,False
5522,Premium,Monthly,2024-09-29,False
5523,Premium,Monthly,2024-04-07,False
5524,Basic,Annual,2024-07-24,False
5525,Family,Annual,2024-07-27,False
5526,Family,Annual,2024-08-13,False
5527,Family,Annual,2024-11-07,False
5528,Basic,Monthly,2024-05-17,False
5529,Premium,Annual,2024-11-02,False
5530,Family,Annual,2024-08-09,True
5531,Premium,Annual,2024-12-22,False
5532,Basic,Monthly,2024-03-13,False
5533,Premium,Annual,2024-03-03,False
5534,Family,Annual,2024-01-11,False
5535,Premium,Annual,2024-06-07,True
5536,Family,Annual,2024-09-25,False
5537,Family,Annual,2024-06-01,False
5538,Family,Annual,2024-07-18,False
5539,Basic,Annual,2024-04-08,True
5540,Family,Annual,2024-11-21,False
5541,Basic,Annual,2024-03-13,False
5542,Basic,Annual,2024-11-18,False
5543,Family,Annual,2024-03-01,False
5544,Premium,Annual,2024-02-23,False
5545,Basic,Annual,2024-04-08,False
5546,Basic,Monthly,2024-11-11,False
5547,Basic,Annual,2024-05-27,False
5548,Premium,Annual,2024-06-14,False
5549,Basic,Monthly,2024-06-13,False
5550,Premium,Monthly,2024-06-21,False
5551,Premium,Annual,2024-02-05,False
5552,Basic,Annual,2024-04-11,False
5553,Premium,Annual,2024-02-29,False
5554,Basic,Monthly,2024-02-16,False
5555,Premium,Annual,2024-08-21,False
5556,Premium,Monthly,2024-12-18,False
5557,Family,Annual,2024-08-08,False
5558,Premium,Annual,2024-03-29,False
5559,Premium,Monthly,2024-03-31,False
5560,Family,Annual,2024-07-18,False
5561,Family,Annual,2024-07-06,False
5562,Basic,Monthly,2024-10-13,False
5563,Premium,Monthly,2024-11-22,True
5564,Family,Annual,2024-04-12,False
5565,Premium,Annual,2024-09-11,False
5566,Basic,Annual,2024-07-19,False
5567,Family,Annual,2024-01-13,False
5568,Family,Annual,2024-03-19,True
5569,Family,Annual,2024-04-24,False
5570,Basic,Monthly,2024-03-16,False
5571,Basic,Annual,2024-06-26,False
5572,Family,Annual,2024-06-21,False
5573,Basic,Annual,2024-10-05,False
5574,Family,Annual,2024-02-20,False
5575,Premium,Annual,2024-05-29,True
5576,Basic,Annual,2024-10-15,False
5577,Family,Annual,2024-12-03,False
5578,Premium,Annual,2024-03-10,False
5579,Basic,Annual,2024-12-14,False
5580,Basic,Monthly,2024-06-19,False
5581,Family,Annual,2024-01-29,False
5582,Premium,Annual,2024-09-24,False
5583,Premium,Annual,2024-10-12,False
5584,Premium,Annual,2024-02-13,False
5585,Premium,Annual,2024-01-14,False
5586,Family,Annual,2024-12-05,False
5587,Basic,Monthly,2024-02-21,False
5588,Basic,Monthly,2024-01-28,False
5589,Family,Annual,2024-08-15,False
5590,Basic,Annual,2024-09-12,False
5591,Basic,Monthly,2024-03-28,False
5592,Basic,Annual,2024-10-09,False
5593,Premium,Annual,2024-10-07,False
5594,Basic,Annual,2024-12-25,False
5595,Family,Annual,2024-06-15,False
5596,Family,Annual,2024-09-12,False
5597,Basic,Monthly,2024-07-26,False
5598,Basic,Annual,2024-03-06,False
5599,Basic,Monthly,2024-05-14,False
5600,Premium,Monthly,2024-01-19,False
5601,Premium,Monthly,2024-02-22,False
5602,Premium,Annual,2024-08-25,False
5603,Family,Annual,2024-08-31,False
5604,Basic,Monthly,2024-08-23,False
5605,Family,Annual,2024-01-17,False
5606,Basic,Monthly,2024-11-20,False
5607,Family,Annual,2024-03-26,False
5608,Family,Annual,2024-08-26,False
5609,Family,Annual,2024-12-31,False
5610,Premium,Monthly,2024-12-28,True
5611,Basic,Annual,2024-06-14,False
5612,Family,Annual,2024-12-09,False
5613,Family,Annual,2024-09-06,False
5614,Basic,Monthly,2024-05-28,False
5615,Basic,Monthly,2024-07-04,False
5616,Family,Annual,2024-04-18,False
5617,Premium,Annual,2024-10-23,False
5618,Premium,Annual,2024-12-05,False
5619,Basic,Monthly,2024-07-06,False
5620,Premium,Monthly,2024-04-14,False
5621,Family,Annual,2024-09-30,False
5622,Family,Annual,2024-03-20,False
5623,Premium,Annual,2024-08-19,False
5624,Premium,Annual,2024-04-09,False
5625,Family,Annual,2024-06-17,False
5626,Basic,Monthly,2024-03-29,False
5627,Premium,Annual,2024-03-12,False
5628,Premium,Annual,2024-02-20,False
5629,Family,Annual,2024-04-11,True
5630,Premium,Monthly,2024-04-06,False
5631,Family,Annual,2024-11-18,False
5632,Premium,Monthly,2024-11-16,False
5633,Basic,Monthly,2024-07-20,False
5634,Premium,Monthly,2024-02-02,False
5635,Family,Annual,2024-02-02,False
5636,Basic,Annual,2024-09-15,False
5637,Family,Annual,2024-04-20,False
5638,Basic,Annual,2024-03-22,False
5639,Basic,Annual,2024-08-22,False
5640,Premium,Annual,2024-04-24,False
5641,Basic,Monthly,2024-09-16,False
5642,Basic,Monthly,2024-09-14,False
5643,Premium,Monthly,2024-11-29,False
5644,Basic,Monthly,2024-07-28,False
5645,Premium,Annual,2024-01-16,False
5646,Premium,Annual,2024-06-04,False
5647,Basic,Monthly,2024-08-01,False
5648,Family,Annual,2024-12-13,False
5649,Basic,Annual,2024-07-03,False
5650,Family,Annual,2024-12-20,False
5651,Family,Annual,2024-11-28,False
5652,Basic,Monthly,2024-01-28,False
5653,Family,Annual,2024-02-04,False
5654,Family,Annual,2024-09-13,False
5655,Family,Annual,2024-05-30,False
5656,Family,Annual,2024-12-19,False
5657,Family,Annual,2024-03-20,False
5658,Basic,Annual,2024-01-07,False
5659,Family,Annual,2024-04-05,False
5660,Basic,Monthly,2024-04-18,True
5661,Basic,Annual,2024-03-23,True
5662,Premium,Annual,2024-05-14,False
5663,Family,Annual,2024-02-05,False
5664,Family,Annual,2024-01-27,False
5665,Premium,Monthly,2024-01-30,False
5666,Basic,Monthly,2024-03-07,False
5667,Premium,Annual,2024-08-31,False
5668,Basic,Monthly,2024-11-13,False
5669,Family,Annual,2024-01-24,False
5670,Premium,Annual,2024-06-10,False
5671,Premium,Monthly,2024-06-04,False
5672,Basic,Monthly,2024-12-15,False
5673,Premium,Annual,2024-05-03,False
5674,Basic,Monthly,2024-10-19,False
5675,Family,Annual,2024-08-01,False
5676,Premium,Annual,2024-02-07,False
5677,Basic,Annual,2024-10-18,False
5678,Premium,Monthly,2024-04-07,False
5679,Basic,Monthly,2024-04-10,False
5680,Premium,Monthly,2024-09-25,False
5681,Premium,Annual,2024-05-02,False
5682,Basic,Annual,2024-04-04,False
5683,Basic,Monthly,2024-06-28,True
5684,Family,Annual,2024-06-01,False
5685,Premium,Annual,2024-03-05,False
5686,Basic,Monthly,2024-05-30,False
5687,Family,Annual,2024-08-15,False
5688,Family,Annual,2024-03-20,False
5689,Basic,Annual,2024-02-19,False
5690,Basic,Monthly,2024-01-09,False
5691,Premium,Monthly,2024-06-21,False
5692,Basic,Annual,2024-01-19,False
5693,Premium,Annual,2024-02-22,False
5694,Premium,Annual,2024-02-24,False
5695,Basic,Monthly,2024-06-06,False
5696,Premium,Annual,2024-09-17,False
5697,Family,Annual,2024-03-17,False
5698,Premium,Monthly,2024-03-16,False
5699,Basic,Monthly,2024-12-08,False
5700,Premium,Annual,2024-07-15,False
5701,Premium,Monthly,2024-04-04,False
5702,Premium,Annual,2024-03-20,False
5703,Basic,Annual,2024-12-01,False
5704,Premium,Monthly,2024-01-14,False
5705,Premium,Annual,2024-12-29,False
5706,Family,Annual,2024-11-26,False
5707,Basic,Annual,2024-04-23,False
5708,Basic,Monthly,2024-02-06,True
5709,Premium,Monthly,2024-05-16,False
5710,Premium,Annual,2024-12-01,False
5711,Premium,Monthly,2024-05-25,False
5712,Premium,Annual,2024-03-14,False
5713,Family,Annual,2024-05-02,False
5714,Premium,Annual,2024-06-06,False
5715,Premium,Annual,2024-08-06,False
5716,Family,Annual,2024-06-29,True
5717,Family,Annual,2024-04-05,False
5718,Basic,Monthly,2024-07-11,False
5719,Premium,Annual,2024-02-26,False
5720,Family,Annual,2024-12-30,False
5721,Premium,Annual,2024-12-22,False
5722,Premium,Monthly,2024-02-04,False
5723,Premium,Annual,2024-10-27,False
5724,Premium,Annual,2024-07-23,False
5725,Premium,Annual,2024-03-09,False
5726,Basic,Monthly,2024-07-09,False
5727,Family,Annual,2024-02-12,False
5728,Family,Annual,2024-12-13,False
5729,Family,Annual,2024-01-24,False
5730,Family,Annual,2024-11-16,False
5731,Family,Annual,2024-03-16,False
5732,Premium,Annual,2024-02-10,False
5733,Family,Annual,2024-01-22,False
5734,Premium,Annual,2024-02-10,False
5735,Family,Annual,2024-12-04,False
5736,Premium,Monthly,2024-07-12,False
5737,Basic,Monthly,2024-04-27,False
5738,Family,Annual,2024-10-22,False
5739,Family,Annual,2024-06-04,False
5740,Premium,Annual,2024-06-05,False
5741,Family,Annual,2024-12-01,False
5742,Premium,Monthly,2024-10-30,False
5743,Premium,Monthly,2024-04-04,False
5744,Family,Annual,2024-05-02,True
5745,Premium,Monthly,2024-04-06,False
5746,Family,Annual,2024-11-03,False
5747,Premium,Monthly,2024-07-07,False
5748,Basic,Annual,2024-09-12,False
5749,Premium,Monthly,2024-03-13,False
5750,Premium,Annual,2024-12-18,True
5751,Premium,Monthly,2024-02-12,False
5752,Basic,Monthly,2024-09-19,False
5753,Premium,Monthly,2024-12-12,False
5754,Family,Annual,2024-09-27,False
5755,Family,Annual,2024-11-14,False
5756,Family,Annual,2024-05-12,False
5757,Premium,Monthly,2024-11-18,False
5758,Family,Annual,2024-11-23,False
5759,Basic,Annual,2024-10-23,False
5760,Family,Annual,2024-12-04,False
5761,Family,Annual,2024-03-04,False
5762,Premium,Monthly,2024-02-10,False
5763,Basic,Monthly,2024-03-29,False
5764,Premium,Annual,2024-02-20,False
5765,Basic,Monthly,2024-01-09,False
5766,Family,Annual,2024-07-28,False
5767,Basic,Monthly,2024-10-20,False
5768,Premium,Annual,2024-02-16,False
5769,Premium,Monthly,2024-05-22,False
5770,Premium,Monthly,2024-03-27,False
5771,Family,Annual,2024-10-06,False
5772,Basic,Monthly,2024-05-19,False
5773,Basic,Annual,2024-03-08,False
5774,Family,Annual,2024-09-05,False
5775,Basic,Annual,2024-02-16,False
5776,Basic,Annual,2024-08-30,True
5777,Premium,Annual,2024-08-08,False
5778,Basic,Annual,2024-01-19,False
5779,Family,Annual,2024-09-03,False
5780,Basic,Monthly,2024-02-29,False
5781,Family,Annual,2024-03-13,False
5782,Basic,Annual,2024-04-11,False
5783,Family,Annual,2024-12-21,False
5784,Premium,Monthly,2024-08-07,False
5785,Premium,Monthly,2024-09-24,False
5786,Premium,Monthly,2024-02-07,False
5787,Basic,Annual,2024-07-03,False
5788,Family,Annual,2024-01-14,False
5789,Basic,Monthly,2024-04-26,False
5790,Premium,Annual,2024-09-04,False
5791,Basic,Monthly,2024-04-10,False
5792,Premium,Annual,2024-03-04,False
5793,Premium,Monthly,2024-12-04,False
5794,Family,Annual,2024-12-12,False
5795,Premium,Monthly,2024-11-04,False
5796,Family,Annual,2024-10-21,False
5797,Family,Annual,2024-12-19,False
5798,Premium,Monthly,2024-03-20,False
5799,Basic,Monthly,2024-02-10,False
5800,Family,Annual,2024-12-06,False
5801,Basic,Annual,2024-09-26,False
5802,Premium,Annual,2024-06-18,False
5803,Premium,Monthly,2024-11-25,False
5804,Basic,Annual,2024-12-18,True
5805,Basic,Annual,2024-03-06,False
5806,Premium,Annual,2024-06-06,False
5807,Premium,Monthly,2024-04-02,False
5808,Premium,Annual,2024-12-08,False
5809,Premium,Monthly,2024-09-15,False
5810,Basic,Monthly,2024-08-27,False
5811,Premium,Monthly,2024-06-17,False
5812,Family,Annual,2024-09-16,False
5813,Family,Annual,2024-03-09,False
5814,Basic,Monthly,2024-06-07,False
5815,Family,Annual,2024-08-11,False
5816,Premium,Annual,2024-11-27,False
5817,Premium,Annual,2024-04-06,False
5818,Basic,Annual,2024-11-09,False
5819,Basic,Annual,2024-09-17,False
5820,Basic,Monthly,2024-03-16,False
5821,Premium,Monthly,2024-03-24,True
5822,Basic,Annual,2024-08-25,False
5823,Basic,Annual,2024-05-11,False
5824,Family,Annual,2024-08-02,True
5825,Premium,Monthly,2024-01-31,False
5826,Premium,Monthly,2024-02-13,False
5827,Family,Annual,2024-08-21,False
5828,Premium,Annual,2024-11-14,False
5829,Basic,Annual,2024-07-07,False
5830,Family,Annual,2024-01-23,False
5831,Premium,Monthly,2024-03-23,False
5832,Family,Annual,2024-11-03,False
5833,Premium,Monthly,2024-08-09,False
5834,Premium,Annual,2024-04-07,True
5835,Family,Annual,2024-02-16,False
5836,Family,Annual,2024-08-14,False
5837,Premium,Annual,2024-11-07,False
5838,Premium,Annual,2024-01-04,False
5839,Basic,Annual,2024-04-22,False
5840,Family,Annual,2024-02-23,False
5841,Family,Annual,2024-11-17,False
5842,Family,Annual,2024-05-25,False
5843,Family,Annual,2024-11-30,False
5844,Premium,Annual,2024-02-01,False
5845,Family,Annual,2024-11-22,False
5846,Premium,Annual,2024-12-04,False
5847,Premium,Annual,2024-08-11,False
5848,Basic,Annual,2024-08-29,False
5849,Premium,Annual,2024-05-25,True
5850,Premium,Annual,2024-03-31,False
5851,Basic,Annual,2024-03-05,False
5852,Premium,Monthly,2024-02-04,False
5853,Family,Annual,2024-06-08,False
5854,Premium,Annual,2024-06-05,False
5855,Family,Annual,2024-10-07,False
5856,Basic,Annual,2024-02-10,False
5857,Basic,Monthly,2024-08-28,False
5858,Basic,Monthly,2024-03-08,False
5859,Basic,Annual,2024-05-29,False
5860,Premium,Monthly,2024-10-25,False
5861,Basic,Annual,2024-08-12,False
5862,Premium,Monthly,2024-05-05,False
5863,Premium,Monthly,2024-08-26,False
5864,Premium,Monthly,2024-09-15,True
5865,Premium,Monthly,2024-09-21,False
5866,Basic,Annual,2024-02-16,False
5867,Basic,Annual,2024-07-13,False
5868,Basic,Annual,2024-11-14,False
5869,Premium,Monthly,2024-05-10,False
5870,Basic,Annual,2024-04-15,False
5871,Premium,Monthly,2024-02-04,False
5872,Family,Annual,2024-08-16,False
5873,Basic,Annual,2024-03-12,False
5874,Premium,Monthly,2024-04-17,False
5875,Family,Annual,2024-06-15,False
5876,Family,Annual,2024-01-17,False
5877,Premium,Monthly,2024-11-03,False
5878,Premium,Annual,2024-02-18,False
5879,Family,Annual,2024-05-29,False
5880,Premium,Annual,2024-04-21,False
5881,Basic,Annual,2024-02-02,False
5882,Premium,Annual,2024-01-05,False
5883,Premium,Annual,2024-02-27,False
5884,Premium,Monthly,2024-01-09,False
5885,Premium,Monthly,2024-02-22,False
5886,Basic,Annual,2024-11-05,False
5887,Family,Annual,2024-04-12,False
5888,Family,Annual,2024-02-28,False
5889,Family,Annual,2024-01-14,False
5890,Family,Annual,2024-09-26,False
5891,Premium,Annual,2024-06-14,False
5892,Basic,Annual,2024-05-19,False
5893,Family,Annual,2024-01-16,False
5894,Basic,Monthly,2024-04-24,False
5895,Family,Annual,2024-04-18,False
5896,Basic,Annual,2024-08-07,False
5897,Family,Annual,2024-04-09,False
5898,Family,Annual,2024-06-08,False
5899,Family,Annual,2024-10-07,False
5900,Family,Annual,2024-07-20,False
5901,Family,Annual,2024-11-03,False
5902,Basic,Monthly,2024-02-27,False
5903,Family,Annual,2024-09-13,False
5904,Family,Annual,2024-11-23,False
5905,Family,Annual,2024-03-30,False
5906,Family,Annual,2024-09-27,False
5907,Premium,Annual,2024-09-01,False
5908,Premium,Annual,2024-11-05,False
5909,Basic,Annual,2024-04-19,False
5910,Family,Annual,2024-03-14,False
5911,Family,Annual,2024-06-20,False
5912,Premium,Monthly,2024-12-25,False
5913,Premium,Annual,2024-01-05,False
5914,Basic,Monthly,2024-05-29,False
5915,Basic,Annual,2024-08-30,False
5916,Premium,Annual,2024-04-03,False
5917,Basic,Monthly,2024-08-22,False
5918,Family,Annual,2024-04-23,False
5919,Basic,Monthly,2024-08-05,False
5920,Family,Annual,2024-06-14,False
5921,Family,Annual,2024-08-02,False
5922,Basic,Monthly,2024-03-21,False
5923,Premium,Monthly,2024-07-22,False
5924,Basic,Monthly,2024-08-07,False
5925,Basic,Monthly,2024-04-17,False
5926,Family,Annual,2024-03-06,False
5927,Premium,Monthly,2024-03-17,False
5928,Premium,Annual,2024-03-02,False
5929,Premium,Monthly,2024-04-10,False
5930,Family,Annual,2024-08-15,False
5931,Basic,Monthly,2024-12-03,False
5932,Family,Annual,2024-02-28,False
5933,Family,Annual,2024-10-18,False
5934,Basic,Annual,2024-02-11,False
5935,Family,Annual,2024-04-21,False
5936,Premium,Annual,2024-12-18,False
5937,Family,Annual,2024-08-26,False
5938,Basic,Monthly,2024-09-20,False
5939,Basic,Annual,2024-01-01,False
5940,Basic,Monthly,2024-07-07,False
5941,Family,Annual,2024-09-26,False
5942,Family,Annual,2024-06-10,False
5943,Basic,Annual,2024-05-11,False
5944,Premium,Monthly,2024-09-10,False
5945,Family,Annual,2024-01-29,False
5946,Premium,Annual,2024-08-02,False
5947,Basic,Annual,2024-12-27,False
5948,Basic,Annual,2024-03-20,False
5949,Premium,Monthly,2024-11-27,False
5950,Premium,Annual,2024-07-05,False
5951,Premium,Annual,2024-11-30,False
5952,Family,Annual,2024-03-17,True
5953,Premium,Monthly,2024-04-19,True
5954,Family,Annual,2024-03-08,False
5955,Premium,Annual,2024-09-10,False
5956,Premium,Annual,2024-10-13,False
5957,Premium,Annual,2024-08-22,False
5958,Premium,Annual,2024-11-12,False
5959,Basic,Monthly,2024-08-28,False
5960,Family,Annual,2024-07-18,False
5961,Premium,Annual,2024-11-16,False
5962,Premium,Monthly,2024-06-30,False
5963,Family,Annual,2024-12-28,False
5964,Premium,Monthly,2024-06-02,False
5965,Basic,Monthly,2024-11-14,False
5966,Basic,Monthly,2024-03-14,False
5967,Basic,Annual,2024-09-17,False
5968,Family,Annual,2024-01-14,False
5969,Family,Annual,2024-11-16,False
5970,Family,Annual,2024-06-21,False
5971,Basic,Monthly,2024-07-11,False
5972,Family,Annual,2024-04-12,False
5973,Basic,Monthly,2024-04-03,False
5974,Basic,Monthly,2024-12-16,False
5975,Premium,Annual,2024-07-10,False
5976,Basic,Monthly,2024-09-18,False
5977,Basic,Annual,2024-12-03,False
5978,Basic,Annual,2024-03-29,False
5979,Basic,Annual,2024-05-26,False
5980,Basic,Annual,2024-09-16,False
5981,Premium,Annual,2024-07-23,False
5982,Premium,Monthly,2024-07-23,False
5983,Family,Annual,2024-01-14,False
5984,Basic,Annual,2024-01-10,False
5985,Basic,Annual,2024-12-22,False
5986,Premium,Annual,2024-11-22,False
5987,Premium,Annual,2024-01-22,False
5988,Basic,Monthly,2024-10-24,False
5989,Basic,Monthly,2024-06-09,False
5990,Premium,Annual,2024-11-03,False
5991,Basic,Annual,2024-01-10,False
5992,Premium,Annual,2024-12-03,False
5993,Premium,Annual,2024-06-13,False
5994,Family,Annual,2024-12-14,False
5995,Basic,Annual,2024-10-27,False
5996,Premium,Annual,2024-03-04,False
5997,Family,Annual,2024-01-18,False
5998,Premium,Annual,2024-07-19,False
5999,Basic,Annual,2024-11-12,False
6000,Family,Annual,2024-03-03,False
